ENSMMUG00000001194	7.587838608896133	6.808781714460191	7.2698302693116705	6.484665466213741	6.374375682051856
ENSMMUG00000003459	3.464685477435993	3.615872865165162	2.04419260279904	3.0806372128783353	2.559265584556886
ENSMMUG00000003875	2.4181612525888805		2.5096804648604354	2.446284237324842	2.504233772737943
ENSMMUG00000004403	2.2202065754874165		2.1318351702662772	2.365346838851594	2.1827645842937224
ENSMMUG00000004468	2.7206493825380327	2.078528002558206	3.937984819383169	2.7164023599987193	2.9282805978819875
ENSMMUG00000004772	2.26313504762062	3.881825671887965	3.765048090477042	3.217783240673867	3.6408146265094468
ENSMMUG00000006586	2.522397509458168		2.7354613113013477	2.1436823672160097	2.780044390681294
ENSMMUG00000007826		2.0060986418123394	2.313467196857049	2.1483420022235418	2.5337586702583756
ENSMMUG00000007953		4.844685750275761	3.9103968463348786	4.413328837063014	4.682556331327263
ENSMMUG00000008224		2.560577289110773	3.4456400140867878	2.4197801078869836	3.3883964833856024
ENSMMUG00000008416	3.378721909149187	3.745631642568228		2.879620713947738	4.333404836657292
ENSMMUG00000008726	2.6624251199587445		3.3204748596701297	3.596187775510692	3.911397083241156
ENSMMUG00000008934		2.5315033910282017	2.714612363454823	2.6290203518904036	3.069662109967992
ENSMMUG00000009108	3.4199784763540357	2.7658601380275245	3.6001960165619735	2.9080715085302837	4.06923629467403
ENSMMUG00000011403		4.819439107379062	4.514199581781001	5.142171720910999	3.586654160555
ENSMMUG00000013264	3.687710674312614	4.087789127954902	3.6217854895640302	4.753871689716522	3.4460538458777257
ENSMMUG00000013725	2.9285048506261955	3.400636836591841	2.433682865651283	3.2925177651172417	2.3086761722523805
ENSMMUG00000014623		2.2718749200010326	2.682439744658338	2.4782806971616336	2.7340742814747703
ENSMMUG00000015313	2.1492385446528		2.639796093190705	3.871479779178983	3.302481915520748
ENSMMUG00000018206		5.673527016741224	6.41325829236805	5.75315669460031	7.41620907355363
ENSMMUG00000019285	3.897849068062094		2.3204507803494403	2.1535627381465257	2.3925373840039073
ENSMMUG00000020008	2.7725888840475554	2.3262098926356307	2.937780740936082	2.3362168392793388	2.445354345779672
ENSMMUG00000020110	2.15087469479053	2.6725925073194134	2.2449570283435922		2.2598273069953825
ENSMMUG00000021210	2.166152383814624		2.02330179206725	2.2800047752823915	2.5316689432339885
ENSMMUG00000021431	2.0183930903607754	4.167245257972415	4.734097463586191	4.026460816811089	5.660828848023344
ENSMMUG00000022050	9.095186969603176	9.739731488071273	8.362157473825187	8.615828294671788	7.771006678645684
ENSMMUG00000022071		2.0666560633693716	2.6228087814781813	2.608497730161945	2.1301650517923303
ENSMMUG00000023588		3.1696319292772186	2.9364595784148193	2.939767513148222	2.480752094731024
ENSMMUG00000023683	2.4522061155219284	2.460664367923341	2.3362000549673563		3.692395112961029
ENSMMUG00000023748	9.948123810973225	10.302932737927108	9.283921014745966	8.899365245848124	8.359904465134125
ENSMMUG00000029087	4.037824606138401	2.079902686128176	4.519728047670114	2.1561614954032433	2.941711319008133
ENSMMUG00000029285		2.5980805429069203	3.812536940091045	2.4229319732854186	2.1111800785822394
ENSMMUG00000029987	3.2797633241834507		2.735741495837051	3.2402386032176156	2.2998079819085104
ENSMMUG00000031112	3.2486691250198545		4.23773434768241	2.755019312140692	5.005090717919672
